OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,OrderYear,OrderMonth,OrderMonthName,ProductName,Category,UnitPrice,Sales,DiscountAmount,OrderValue,Age,City,SignupDate,CustomerSegment
545646,100971,2025-01-06,2005,1.0,0.0,Gateway,Completed,2025.0,1.0,January,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,32.0,Mashhad,2024-08-20,VIP
545647,100158,2025-06-13,2005,1.0,0.0,Gateway,Completed,2025.0,6.0,June,Laptop Stand,Accessories,28.0,28.0,0.0,28.0,44.0,Shiraz,2024-11-16,Regular
545648,103255,2026-04-27,2011,1.0,0.1,Cash,Completed,2026.0,4.0,April,Desk Lamp,Home Office,32.0,32.0,3.2,28.8,29.0,Karaj,2025-02-23,New
545649,108469,2025-04-20,2014,2.0,0.05,Gateway,Completed,2025.0,4.0,April,Backpack,Accessories,42.0,84.0,4.2,79.8,51.0,Tehran,2025-11-21,Regular
545650,100544,2026-01-03,2013,1.0,0.0,Gateway,Completed,2026.0,1.0,January,Notebook,Stationery,7.0,7.0,0.0,7.0,26.0,Shiraz,2025-04-02,Regular
545651,107041,2024-10-16,2003,1.0,0.0,Gateway,Completed,2024.0,10.0,October,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,43.0,Tehran,2025-01-25,VIP
545652,107635,2024-08-28,2017,2.0,0.0,Cash,Completed,2024.0,8.0,August,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,21.0,Tehran,2023-06-30,New
545653,109626,2024-03-09,2011,4.0,0.05,Gateway,Completed,2024.0,3.0,March,Desk Lamp,Home Office,32.0,128.0,6.4,121.6,42.0,Tehran,2024-11-21,New
545654,101849,2025-05-19,2004,1.0,0.15,CardToCard,Completed,2025.0,5.0,May,Power Bank,Electronics,35.0,35.0,5.25,29.75,43.0,Tehran,2024-12-23,New
545655,107013,2025-09-28,2010,1.0,0.0,CardToCard,Completed,2025.0,9.0,September,Fitness Band,Wearables,55.0,55.0,0.0,55.0,53.0,Rasht,2025-12-09,Regular
545656,101030,2025-06-27,2004,3.0,0.15,Gateway,Completed,2025.0,6.0,June,Power Bank,Electronics,35.0,105.0,15.75,89.25,34.0,Tehran,2023-06-28,Regular
545657,107959,2026-01-04,2006,1.0,0.0,Gateway,Completed,2026.0,1.0,January,Webcam,Electronics,48.0,48.0,0.0,48.0,64.0,Kerman,2023-06-11,New
545658,107550,2024-07-01,2013,3.0,0.05,Cash,Completed,2024.0,7.0,July,Notebook,Stationery,7.0,21.0,1.05,19.95,56.0,Mashhad,2024-10-11,Regular
545659,107780,2025-07-28,2003,1.0,0.0,Gateway,Completed,2025.0,7.0,July,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,30.0,Karaj,2025-05-08,Regular
545660,107524,2025-03-04,2013,1.0,0.0,Wallet,Cancelled,2025.0,3.0,March,Notebook,Stationery,7.0,7.0,0.0,7.0,33.0,Tehran,2023-01-20,Regular
545661,105955,2024-09-30,2013,1.0,0.15,Gateway,Completed,2024.0,9.0,September,Notebook,Stationery,7.0,7.0,1.05,5.95,50.0,Rasht,2024-12-31,New
545662,104197,2025-02-25,2020,1.0,0.3,Gateway,Completed,2025.0,2.0,February,Gaming Controller,Gaming,68.0,68.0,20.4,47.6,44.0,Shiraz,2024-07-08,Regular
545663,104199,2025-09-15,2018,2.0,0.0,Gateway,Completed,2025.0,9.0,September,Microphone,Electronics,85.0,170.0,0.0,170.0,63.0,Mashhad,2024-10-10,New
545664,108730,2026-02-12,2011,1.0,0.15,Gateway,Completed,2026.0,2.0,February,Desk Lamp,Home Office,32.0,32.0,4.8,27.2,53.0,Rasht,2023-04-12,Regular
545665,105393,2025-06-02,2013,5.0,0.0,CardToCard,Completed,2025.0,6.0,June,Notebook,Stationery,7.0,35.0,0.0,35.0,56.0,Shiraz,2023-03-28,New
545666,104133,2025-07-26,2018,2.0,0.0,Wallet,Completed,2025.0,7.0,July,Microphone,Electronics,85.0,170.0,0.0,170.0,53.0,Isfahan,2024-02-06,Regular
545667,108048,2026-04-08,2007,1.0,0.0,Gateway,Completed,2026.0,4.0,April,Headphones,Electronics,75.0,75.0,0.0,75.0,61.0,Tabriz,2024-07-17,New
545668,105102,2025-10-01,2020,1.0,0.15,Gateway,Completed,2025.0,10.0,October,Gaming Controller,Gaming,68.0,68.0,10.2,57.8,44.0,Karaj,2024-03-01,Regular
545669,101399,2024-07-10,2003,1.0,0.0,Gateway,Completed,2024.0,7.0,July,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,19.0,Shiraz,2023-05-01,Regular
545670,107919,2025-10-24,2009,2.0,0.1,Cash,Completed,2025.0,10.0,October,Smart Watch,Wearables,120.0,240.0,24.0,216.0,20.0,Mashhad,2024-06-09,Regular
545671,106258,2024-04-20,2020,4.0,0.2,Wallet,Completed,2024.0,4.0,April,Gaming Controller,Gaming,68.0,272.0,54.400000000000006,217.6,51.0,Mashhad,2025-12-08,New
545672,101321,2024-04-26,2011,2.0,0.2,Gateway,Completed,2024.0,4.0,April,Desk Lamp,Home Office,32.0,64.0,12.8,51.2,23.0,Tehran,2023-09-20,Regular
545673,106703,2026-04-29,2013,4.0,0.3,Gateway,Completed,2026.0,4.0,April,Notebook,Stationery,7.0,28.0,8.4,19.6,43.0,Tehran,2024-05-20,Regular
545674,100508,2024-04-06,2003,3.0,0.15,CardToCard,Completed,2024.0,4.0,April,USB-C Cable,Accessories,9.0,27.0,4.05,22.95,29.0,Mashhad,2023-09-21,Regular
545675,109762,2025-12-16,2018,2.0,0.2,Gateway,Completed,2025.0,12.0,December,Microphone,Electronics,85.0,170.0,34.0,136.0,25.0,Shiraz,2023-05-08,New
545676,106190,2025-08-07,2016,3.0,0.05,Gateway,Completed,2025.0,8.0,August,Monitor,Electronics,21.0,63.0,3.1500000000000004,59.85,40.0,Mashhad,2024-03-23,Regular
545677,103339,2025-10-14,2004,2.0,,CardToCard,Completed,2025.0,10.0,October,Power Bank,Electronics,35.0,70.0,,,59.0,Mashhad,2025-02-19,Regular
545678,103597,2025-04-29,2020,1.0,0.0,Gateway,Cancelled,2025.0,4.0,April,Gaming Controller,Gaming,68.0,68.0,0.0,68.0,34.0,Tabriz,2023-07-04,Regular
545679,109267,2025-10-17,2009,1.0,0.0,Wallet,Completed,2025.0,10.0,October,Smart Watch,Wearables,120.0,120.0,0.0,120.0,43.0,Ahvaz,2023-09-28,New
545680,102353,2026-05-04,2014,1.0,0.1,Gateway,Completed,2026.0,5.0,May,Backpack,Accessories,42.0,42.0,4.2,37.8,52.0,Kerman,2023-04-22,New
545681,100750,2025-10-03,2013,1.0,0.1,Gateway,Completed,2025.0,10.0,October,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,25.0,Kerman,2025-03-20,Regular
545682,108166,2024-10-03,2013,1.0,0.15,Gateway,Completed,2024.0,10.0,October,Notebook,Stationery,7.0,7.0,1.05,5.95,53.0,Tabriz,2025-03-11,New
545683,105115,2026-02-16,2015,1.0,0.15,CardToCard,Completed,2026.0,2.0,February,Bluetooth Speaker,Electronics,58.0,58.0,8.7,49.3,29.0,Tehran,2024-01-31,New
545684,105953,2025-02-17,2002,1.0,0.05,Cash,Completed,2025.0,2.0,February,Mechanical Keyboard,Electronics,62.0,62.0,3.1,58.9,27.0,Mashhad,2024-03-12,Regular
545685,101958,2024-05-17,2012,4.0,0.0,Wallet,Completed,2024.0,5.0,May,Office Chair,Home Office,180.0,720.0,0.0,720.0,43.0,Shiraz,2023-03-25,Regular
545686,108895,2026-03-02,2008,1.0,0.05,Cash,Completed,2026.0,3.0,March,Phone Case,Accessories,14.0,14.0,0.7000000000000001,13.3,41.0,Tehran,2023-04-01,Regular
545687,105570,2024-12-23,2019,1.0,0.1,Cash,Completed,2024.0,12.0,December,Tablet,Electronics,260.0,260.0,26.0,234.0,28.0,Rasht,2024-06-23,New
545688,104476,2024-08-03,2002,1.0,0.0,Gateway,Completed,2024.0,8.0,August,Mechanical Keyboard,Electronics,62.0,62.0,0.0,62.0,33.0,Kerman,2024-07-21,Regular
545689,105915,2025-07-06,2011,1.0,0.2,Wallet,Completed,2025.0,7.0,July,Desk Lamp,Home Office,32.0,32.0,6.4,25.6,43.0,Rasht,2025-11-08,New
545690,105861,2026-06-25,2003,4.0,0.2,Wallet,Cancelled,2026.0,6.0,June,USB-C Cable,Accessories,9.0,36.0,7.2,28.8,42.0,Mashhad,2023-07-31,New
545691,105473,2025-12-29,2017,1.0,0.05,CardToCard,Completed,2025.0,12.0,December,HDMI Cable,Accessories,11.0,11.0,0.55,10.45,56.0,Karaj,2023-06-26,New
545692,108647,2024-08-04,2020,1.0,0.2,Gateway,Completed,2024.0,8.0,August,Gaming Controller,Gaming,68.0,68.0,13.600000000000001,54.4,50.0,Tabriz,2023-04-03,Regular
545693,106058,2025-09-07,2017,4.0,0.05,Wallet,Completed,2025.0,9.0,September,HDMI Cable,Accessories,11.0,44.0,2.2,41.8,46.0,Tehran,2024-09-03,New
545694,104329,2024-08-08,2014,1.0,0.05,Gateway,Completed,2024.0,8.0,August,Backpack,Accessories,42.0,42.0,2.1,39.9,20.0,Tehran,2025-04-19,Regular
545695,108264,2025-03-18,2015,3.0,0.1,Gateway,Completed,2025.0,3.0,March,Bluetooth Speaker,Electronics,58.0,174.0,17.400000000000002,156.6,48.0,Mashhad,2025-07-09,Regular
545696,107362,2024-05-01,2013,1.0,0.15,CardToCard,Completed,2024.0,5.0,May,Notebook,Stationery,7.0,7.0,1.05,5.95,53.0,Shiraz,2025-10-23,New
545697,101166,2024-09-06,2017,3.0,0.05,CardToCard,Completed,2024.0,9.0,September,HDMI Cable,Accessories,11.0,33.0,1.6500000000000001,31.35,23.0,Tabriz,2025-01-30,Regular
545698,102423,2026-06-19,2008,1.0,0.0,Cash,Completed,2026.0,6.0,June,Phone Case,Accessories,14.0,14.0,0.0,14.0,22.0,Mashhad,2025-10-15,New
545699,108837,2025-01-28,2004,4.0,0.2,CardToCard,Completed,2025.0,1.0,January,Power Bank,Electronics,35.0,140.0,28.0,112.0,31.0,Qom,2025-05-05,Regular
545700,100153,2025-10-03,2011,4.0,0.1,Gateway,Completed,2025.0,10.0,October,Desk Lamp,Home Office,32.0,128.0,12.8,115.2,62.0,Isfahan,2023-04-02,Regular
545701,108408,2025-01-13,2011,2.0,0.05,Gateway,Cancelled,2025.0,1.0,January,Desk Lamp,Home Office,32.0,64.0,3.2,60.8,47.0,Tabriz,2024-11-20,VIP
545702,106216,2024-01-02,2009,1.0,0.0,Cash,Completed,2024.0,1.0,January,Smart Watch,Wearables,120.0,120.0,0.0,120.0,,Tehran,2024-05-05,New
545703,100232,2025-07-19,2017,1.0,0.0,Gateway,Completed,2025.0,7.0,July,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,59.0,Rasht,2024-08-03,Regular
545704,103170,2024-12-28,2008,3.0,0.1,Gateway,Completed,2024.0,12.0,December,Phone Case,Accessories,14.0,42.0,4.2,37.8,47.0,tehran,2025-12-10,Regular
545705,105368,2024-08-13,2015,2.0,0.0,Wallet,Completed,2024.0,8.0,August,Bluetooth Speaker,Electronics,58.0,116.0,0.0,116.0,45.0,Isfahan,2025-09-04,Regular
545706,102103,2024-06-18,2005,3.0,0.1,Gateway,Completed,2024.0,6.0,June,Laptop Stand,Accessories,28.0,84.0,8.4,75.6,26.0,Shiraz,2023-12-28,VIP
545707,103725,2025-02-23,2013,1.0,0.1,Gateway,Completed,2025.0,2.0,February,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,18.0,Isfahan,2024-11-17,VIP
545708,109715,2026-02-20,2007,2.0,0.0,Gateway,Completed,2026.0,2.0,February,Headphones,Electronics,75.0,150.0,0.0,150.0,50.0,Tabriz,2025-02-15,Regular
545709,108979,2024-10-21,2001,1.0,0.1,Gateway,Completed,2024.0,10.0,October,Wireless Mouse,Electronics,18.0,18.0,1.8,16.2,54.0,Kerman,2024-05-08,New
545710,102351,2025-05-03,2007,2.0,0.1,CardToCard,Completed,2025.0,5.0,May,Headphones,Electronics,75.0,150.0,15.0,135.0,43.0,Tehran,2025-09-22,New
545711,106017,2024-02-14,2017,1.0,0.05,Cash,Completed,2024.0,2.0,February,HDMI Cable,Accessories,11.0,11.0,0.55,10.45,33.0,Shiraz,2023-10-06,Regular
545712,109168,2025-09-16,2005,3.0,0.05,Cash,Completed,2025.0,9.0,September,Laptop Stand,Accessories,28.0,84.0,4.2,79.8,65.0,Karaj,2023-10-28,Regular
545713,105778,2025-11-07,2004,1.0,0.0,Gateway,Completed,2025.0,11.0,November,Power Bank,Electronics,35.0,35.0,0.0,35.0,23.0,Isfahan,2025-07-19,New
545714,106399,2024-11-22,2013,2.0,0.15,Wallet,Completed,2024.0,11.0,November,Notebook,Stationery,7.0,14.0,2.1,11.9,45.0,Tehran,2025-10-10,Regular
545715,102422,2025-01-14,2001,3.0,0.15,Gateway,Cancelled,2025.0,1.0,January,Wireless Mouse,Electronics,18.0,54.0,8.1,45.9,54.0,Tehran,2025-03-17,Regular
545716,101357,2024-03-01,2007,1.0,0.0,Wallet,Completed,2024.0,3.0,March,Headphones,Electronics,75.0,75.0,0.0,75.0,34.0,Mashhad,2024-04-14,Regular
545717,106033,2026-03-22,2012,3.0,0.1,Gateway,Completed,2026.0,3.0,March,Office Chair,Home Office,180.0,540.0,54.0,486.0,54.0,Kerman,2024-06-12,Regular
545718,108769,2025-04-20,2002,1.0,0.1,CardToCard,Completed,2025.0,4.0,April,Mechanical Keyboard,Electronics,62.0,62.0,6.2,55.8,,Mashhad,2023-07-03,Regular
545719,105904,2024-04-30,2008,4.0,0.05,Wallet,Completed,2024.0,4.0,April,Phone Case,Accessories,14.0,56.0,2.8000000000000003,53.2,55.0,Isfahan,2025-04-04,Regular
545720,101050,2025-10-04,2011,1.0,0.05,CardToCard,Completed,2025.0,10.0,October,Desk Lamp,Home Office,32.0,32.0,1.6,30.4,23.0,Isfahan,2024-11-25,New
545721,107120,2025-11-03,2013,1.0,0.0,Wallet,Completed,2025.0,11.0,November,Notebook,Stationery,7.0,7.0,0.0,7.0,42.0,Mashhad,2025-04-06,Regular
545722,106485,2024-06-23,2003,3.0,0.2,Wallet,Completed,2024.0,6.0,June,USB-C Cable,Accessories,9.0,27.0,5.4,21.6,52.0,Mashhad,2023-08-26,New
545723,106200,2025-01-26,2013,1.0,0.05,Gateway,Completed,2025.0,1.0,January,Notebook,Stationery,7.0,7.0,0.35000000000000003,6.65,26.0,Tehran,2024-04-03,Regular
545724,103527,2025-01-18,2020,2.0,0.0,CardToCard,Completed,2025.0,1.0,January,Gaming Controller,Gaming,68.0,136.0,0.0,136.0,24.0,Qom,2024-09-12,Regular
545725,107530,2024-11-17,2017,1.0,0.0,CardToCard,Cancelled,2024.0,11.0,November,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,20.0,Tehran,2024-04-12,VIP
545726,102069,2026-01-17,2013,1.0,0.0,Gateway,Completed,2026.0,1.0,January,Notebook,Stationery,7.0,7.0,0.0,7.0,33.0,Isfahan,2023-04-30,New
545727,109476,2025-09-02,2008,3.0,0.05,Wallet,Completed,2025.0,9.0,September,Phone Case,Accessories,14.0,42.0,2.1,39.9,20.0,Qom,2025-11-11,Regular
545728,104401,2026-02-03,2003,1.0,0.15,Wallet,Completed,2026.0,2.0,February,USB-C Cable,Accessories,9.0,9.0,1.3499999999999999,7.65,36.0,Tabriz,2023-02-20,VIP
545729,101978,2025-04-02,2004,1.0,0.05,CardToCard,Completed,2025.0,4.0,April,Power Bank,Electronics,35.0,35.0,1.75,33.25,34.0,Mashad,2023-03-12,New
545730,101678,2025-11-30,2017,1.0,0.0,CardToCard,Completed,2025.0,11.0,November,HDMI Cable,Accessories,11.0,11.0,0.0,11.0,38.0,Rasht,2025-11-04,New
545731,102623,2024-07-23,2004,3.0,0.1,Gateway,Completed,2024.0,7.0,July,Power Bank,Electronics,35.0,105.0,10.5,94.5,22.0,Tehran,2024-02-22,New
545732,109158,2024-08-29,2004,2.0,0.05,Gateway,Completed,2024.0,8.0,August,Power Bank,Electronics,35.0,70.0,3.5,66.5,41.0,Ahvaz,2023-03-07,VIP
545733,100641,2025-03-02,2001,1.0,0.05,Gateway,Completed,2025.0,3.0,March,Wireless Mouse,Electronics,18.0,18.0,0.9,17.1,50.0,Mashhad,2025-10-11,Regular
545734,106229,2025-02-28,2015,3.0,0.1,Cash,Completed,2025.0,2.0,February,Bluetooth Speaker,Electronics,58.0,174.0,17.400000000000002,156.6,18.0,Tabriz,2023-04-22,New
545735,105227,2024-02-07,2013,2.0,0.0,Gateway,Completed,2024.0,2.0,February,Notebook,Stationery,7.0,14.0,0.0,14.0,32.0,Karaj,2024-02-20,Regular
545736,105342,2025-05-21,2003,5.0,0.0,Gateway,Completed,2025.0,5.0,May,USB-C Cable,Accessories,9.0,45.0,0.0,45.0,47.0,Kerman,2024-10-06,New
545737,102380,2024-01-14,2015,1.0,0.3,Wallet,Completed,2024.0,1.0,January,Bluetooth Speaker,Electronics,58.0,58.0,17.4,40.6,49.0,Mashhad,2023-07-12,Regular
545738,106928,2024-06-15,2012,5.0,0.15,CardToCard,Completed,2024.0,6.0,June,Office Chair,Home Office,180.0,900.0,135.0,765.0,31.0,Karaj,2024-05-25,New
545739,101920,2024-09-28,2012,2.0,0.1,Gateway,Completed,2024.0,9.0,September,Office Chair,Home Office,180.0,360.0,36.0,324.0,43.0,Shiraz,2023-05-17,VIP
545740,108957,2025-12-24,2020,1.0,0.05,Cash,Completed,2025.0,12.0,December,Gaming Controller,Gaming,68.0,68.0,3.4000000000000004,64.6,49.0,Tehran,2023-01-16,Regular
545741,103228,2024-06-18,2020,1.0,0.05,Cash,Completed,2024.0,6.0,June,Gaming Controller,Gaming,68.0,68.0,3.4000000000000004,64.6,36.0,Tehran,2024-12-24,New
545742,106778,2024-12-03,2009,2.0,0.05,Gateway,Completed,2024.0,12.0,December,Smart Watch,Wearables,120.0,240.0,12.0,228.0,39.0,Mashhad,2025-05-30,New
545743,102630,2025-07-12,2010,2.0,0.1,CardToCard,Cancelled,2025.0,7.0,July,Fitness Band,Wearables,55.0,110.0,11.0,99.0,19.0,Ahvaz,2023-04-01,New
545744,109510,2024-05-09,2017,2.0,0.0,Gateway,Completed,2024.0,5.0,May,HDMI Cable,Accessories,11.0,22.0,0.0,22.0,62.0,Rasht,2024-03-28,Regular
545745,104869,2024-03-04,2003,1.0,0.0,Wallet,Completed,2024.0,3.0,March,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,62.0,Tehran,2025-12-27,New
545746,102873,2024-01-07,2008,1.0,0.0,CardToCard,Completed,2024.0,1.0,January,Phone Case,Accessories,14.0,14.0,0.0,14.0,57.0,Tehran,2023-01-29,VIP
545747,108749,2026-05-14,2010,2.0,0.05,Gateway,Completed,2026.0,5.0,May,Fitness Band,Wearables,55.0,110.0,5.5,104.5,63.0,Tehran,2024-05-11,Regular
545748,109570,2024-02-04,2002,1.0,0.0,Gateway,Completed,2024.0,2.0,February,Mechanical Keyboard,Electronics,62.0,62.0,0.0,62.0,64.0,Kerman,2023-03-29,Regular
545749,100451,2025-07-17,2001,2.0,0.1,Gateway,Completed,2025.0,7.0,July,Wireless Mouse,Electronics,18.0,36.0,3.6,32.4,64.0,Mashad,2023-12-27,Regular
545750,106853,2024-01-04,2014,1.0,0.05,Gateway,Cancelled,2024.0,1.0,January,Backpack,Accessories,42.0,42.0,2.1,39.9,50.0,Mashhad,2025-02-21,New
545751,108602,2025-12-15,2017,1.0,0.1,CardToCard,Completed,2025.0,12.0,December,HDMI Cable,Accessories,11.0,11.0,1.1,9.9,40.0,Tehran,2025-02-26,Regular
545752,103391,2025-08-01,2011,1.0,0.1,Wallet,Cancelled,2025.0,8.0,August,Desk Lamp,Home Office,32.0,32.0,3.2,28.8,30.0,Tabriz,2025-06-22,Regular
545753,106122,2026-06-05,2010,2.0,0.15,Wallet,Completed,2026.0,6.0,June,Fitness Band,Wearables,55.0,110.0,16.5,93.5,46.0,Shiraz,2025-03-26,Regular
545754,106228,2026-04-10,2007,1.0,0.05,Gateway,Completed,2026.0,4.0,April,Headphones,Electronics,75.0,75.0,3.75,71.25,49.0,Karaj,2024-01-18,New
545755,104137,2026-05-17,2011,3.0,0.0,Gateway,Completed,2026.0,5.0,May,Desk Lamp,Home Office,32.0,96.0,0.0,96.0,,Isfahan,2025-01-08,New
545756,106785,2024-03-07,2020,2.0,0.05,Gateway,Completed,2024.0,3.0,March,Gaming Controller,Gaming,68.0,136.0,6.800000000000001,129.2,29.0,Tabriz,2023-01-26,Regular
545757,106986,2025-05-20,2013,1.0,0.0,Gateway,Completed,2025.0,5.0,May,Notebook,Stationery,7.0,7.0,0.0,7.0,59.0,Mashhad,2023-01-13,New
545758,104040,2025-10-07,2004,3.0,0.15,Gateway,Completed,2025.0,10.0,October,Power Bank,Electronics,35.0,105.0,15.75,89.25,35.0,Tehran,2024-01-28,New
545759,109883,2024-04-16,2005,4.0,0.0,CardToCard,Completed,2024.0,4.0,April,Laptop Stand,Accessories,28.0,112.0,0.0,112.0,,Tehran,2024-02-18,New
545760,105457,2024-06-29,2013,1.0,0.1,Gateway,Completed,2024.0,6.0,June,Notebook,Stationery,7.0,7.0,0.7000000000000001,6.3,25.0,Shiraz,2024-11-21,Regular
545761,108546,2024-12-18,2007,1.0,0.2,Wallet,Completed,2024.0,12.0,December,Headphones,Electronics,75.0,75.0,15.0,60.0,56.0,Qom,2025-03-19,Regular
545762,101102,2026-01-03,2013,2.0,0.05,Wallet,Completed,2026.0,1.0,January,Notebook,Stationery,7.0,14.0,0.7000000000000001,13.3,40.0,Tehran,2025-02-04,Regular
545763,105623,2025-12-06,2002,1.0,0.05,Wallet,Completed,2025.0,12.0,December,Mechanical Keyboard,Electronics,62.0,62.0,3.1,58.9,27.0,Rasht,2024-07-08,New
545764,102513,2025-12-06,2005,4.0,0.15,Gateway,Completed,2025.0,12.0,December,Laptop Stand,Accessories,28.0,112.0,16.8,95.2,64.0,Tehran,2025-01-21,Regular
545765,105932,2024-08-25,2007,1.0,0.0,Gateway,Completed,2024.0,8.0,August,Headphones,Electronics,75.0,75.0,0.0,75.0,44.0,Qom,2025-04-08,New
545766,100061,2025-10-23,2009,3.0,0.1,Wallet,Completed,2025.0,10.0,October,Smart Watch,Wearables,120.0,360.0,36.0,324.0,62.0,Tehran,2024-01-31,Regular
545767,103303,2024-03-22,2008,4.0,0.0,Gateway,Completed,2024.0,3.0,March,Phone Case,Accessories,14.0,56.0,0.0,56.0,46.0,Tehran,2025-01-30,New
545768,101984,2026-04-26,2013,2.0,0.0,Gateway,Completed,2026.0,4.0,April,Notebook,Stationery,7.0,14.0,0.0,14.0,54.0,Karaj,2025-11-25,Regular
545769,106389,2025-03-04,2003,2.0,0.2,Wallet,Completed,2025.0,3.0,March,USB-C Cable,Accessories,9.0,18.0,3.6,14.4,28.0,Tehran,2024-04-15,Regular
545770,109467,2025-09-11,2008,1.0,0.0,Gateway,Completed,2025.0,9.0,September,Phone Case,Accessories,14.0,14.0,0.0,14.0,48.0,Tehran,2024-05-30,Regular
545771,100666,2026-05-28,2001,2.0,0.1,Gateway,Completed,2026.0,5.0,May,Wireless Mouse,Electronics,18.0,36.0,3.6,32.4,51.0,Karaj,2023-01-05,Regular
545772,103007,2024-12-24,2014,3.0,0.15,Cash,Completed,2024.0,12.0,December,Backpack,Accessories,42.0,126.0,18.9,107.1,46.0,Shiraz,2023-10-29,Regular
545773,108959,2024-09-19,2007,2.0,0.0,Wallet,Completed,2024.0,9.0,September,Headphones,Electronics,75.0,150.0,0.0,150.0,38.0,Karaj,2025-05-26,New
545774,105504,2024-09-29,2002,4.0,0.05,CardToCard,Completed,2024.0,9.0,September,Mechanical Keyboard,Electronics,62.0,248.0,12.4,235.6,,Tabriz,2024-01-10,Regular
545775,103092,2024-03-21,2008,3.0,0.15,CardToCard,Completed,2024.0,3.0,March,Phone Case,Accessories,14.0,42.0,6.3,35.7,36.0,Mashad,2024-06-28,Regular
545776,105928,2025-08-07,2015,1.0,0.15,CardToCard,Completed,2025.0,8.0,August,Bluetooth Speaker,Electronics,58.0,58.0,8.7,49.3,46.0,Rasht,2025-09-13,New
545777,106814,2026-06-26,2003,1.0,0.0,CardToCard,Completed,2026.0,6.0,June,USB-C Cable,Accessories,9.0,9.0,0.0,9.0,42.0,Kerman,2024-02-14,New
545778,107095,2026-01-24,2007,1.0,0.15,Wallet,Completed,2026.0,1.0,January,Headphones,Electronics,75.0,75.0,11.25,63.75,64.0,Isfahan,2025-05-23,Regular
545779,108493,2026-05-19,2001,2.0,0.15,CardToCard,Completed,2026.0,5.0,May,Wireless Mouse,Electronics,18.0,36.0,5.3999999999999995,30.6,39.0,Qom,2024-09-21,New
545780,104481,2024-07-01,2003,2.0,0.0,Wallet,Completed,2024.0,7.0,July,USB-C Cable,Accessories,9.0,18.0,0.0,18.0,40.0,Kerman,2023-08-17,VIP
545781,107725,2024-03-01,2003,1.0,0.05,Wallet,Completed,2024.0,3.0,March,USB-C Cable,Accessories,9.0,9.0,0.45,8.55,60.0,Tehran,2023-09-20,Regular
545782,101352,2024-08-26,2010,1.0,0.15,Gateway,Completed,2024.0,8.0,August,Fitness Band,Wearables,55.0,55.0,8.25,46.75,36.0,Rasht,2023-06-30,Regular
545783,103681,2025-06-10,2013,2.0,0.0,Wallet,Completed,2025.0,6.0,June,Notebook,Stationery,7.0,14.0,0.0,14.0,52.0,Tehran,2024-04-21,VIP
545784,106138,2025-09-24,2014,2.0,0.1,CardToCard,Completed,2025.0,9.0,September,Backpack,Accessories,42.0,84.0,8.4,75.6,53.0,Rasht,2025-10-11,New
545785,109986,2025-11-07,2005,2.0,0.05,Wallet,Completed,2025.0,11.0,November,Laptop Stand,Accessories,28.0,56.0,2.8000000000000003,53.2,51.0,Qom,2024-12-31,New
545786,106419,2024-02-10,2011,1.0,0.0,CardToCard,Completed,2024.0,2.0,February,Desk Lamp,Home Office,32.0,32.0,0.0,32.0,65.0,Qom,2023-09-07,Regular
545787,108643,2025-06-08,2020,1.0,0.15,Wallet,Completed,2025.0,6.0,June,Gaming Controller,Gaming,68.0,68.0,10.2,57.8,61.0,Mashhad,2025-04-14,Regular
545788,104088,2024-08-17,2001,2.0,0.1,CardToCard,Completed,2024.0,8.0,August,Wireless Mouse,Electronics,18.0,36.0,3.6,32.4,62.0,Qom,2023-02-13,Regular
545789,108402,2024-08-15,2020,1.0,0.05,Cash,Completed,2024.0,8.0,August,Gaming Controller,Gaming,68.0,68.0,3.4000000000000004,64.6,27.0,Isfahan,2025-03-29,New
545790,109908,2025-11-08,2010,2.0,0.1,Gateway,Completed,2025.0,11.0,November,Fitness Band,Wearables,55.0,110.0,11.0,99.0,65.0,Tehran,2025-12-23,New
545791,108180,2026-02-16,2013,2.0,0.0,Wallet,Completed,2026.0,2.0,February,Notebook,Stationery,7.0,14.0,0.0,14.0,26.0,Kerman,2024-04-25,Regular
545792,103734,2025-05-31,2006,1.0,0.05,Gateway,Completed,2025.0,5.0,May,Webcam,Electronics,48.0,48.0,2.4000000000000004,45.6,62.0,Isfahan,2024-03-05,Regular
545793,108213,2024-01-17,2004,4.0,0.05,Wallet,Completed,2024.0,1.0,January,Power Bank,Electronics,35.0,140.0,7.0,133.0,64.0,Isfahan,2024-04-26,Regular
545794,100255,2024-10-10,2013,1.0,0.0,Gateway,Completed,2024.0,10.0,October,Notebook,Stationery,7.0,7.0,0.0,7.0,49.0,Karaj,2025-03-10,New
545795,107810,2026-04-15,2003,2.0,0.05,Wallet,Completed,2026.0,4.0,April,USB-C Cable,Accessories,9.0,18.0,0.9,17.1,35.0,Mashhad,2024-03-12,Regular
